experiment,run,key,value
exprt_anomaly,multiclass_seed4_fold0,fold,0
exprt_anomaly,multiclass_seed4_fold0,n_test,469
exprt_anomaly,multiclass_seed4_fold0,n_train,2031
exprt_anomaly,multiclass_seed4_fold0,seed,4
exprt_anomaly,multiclass_seed4_fold0,target,multiclass
exprt_anomaly,multiclass_seed4_fold0,test_videos,8
exprt_anomaly,multiclass_seed4_fold1,fold,1
exprt_anomaly,multiclass_seed4_fold1,n_test,460
exprt_anomaly,multiclass_seed4_fold1,n_train,2040
exprt_anomaly,multiclass_seed4_fold1,seed,4
exprt_anomaly,multiclass_seed4_fold1,target,multiclass
exprt_anomaly,multiclass_seed4_fold1,test_videos,8
exprt_anomaly,multiclass_seed4_fold2,fold,2
exprt_anomaly,multiclass_seed4_fold2,n_test,546
exprt_anomaly,multiclass_seed4_fold2,n_train,1954
exprt_anomaly,multiclass_seed4_fold2,seed,4
exprt_anomaly,multiclass_seed4_fold2,target,multiclass
exprt_anomaly,multiclass_seed4_fold2,test_videos,8
exprt_anomaly,multiclass_seed4_fold3,fold,3
exprt_anomaly,multiclass_seed4_fold3,n_test,423
exprt_anomaly,multiclass_seed4_fold3,n_train,2077
exprt_anomaly,multiclass_seed4_fold3,seed,4
exprt_anomaly,multiclass_seed4_fold3,target,multiclass
exprt_anomaly,multiclass_seed4_fold3,test_videos,8
exprt_anomaly,multiclass_seed4_fold4,fold,4
exprt_anomaly,multiclass_seed4_fold4,n_test,602
exprt_anomaly,multiclass_seed4_fold4,n_train,1898
exprt_anomaly,multiclass_seed4_fold4,seed,4
exprt_anomaly,multiclass_seed4_fold4,target,multiclass
exprt_anomaly,multiclass_seed4_fold4,test_videos,8
exprt_anomaly,video_binary_pooled,epochs,200
exprt_anomaly,video_binary_pooled,epochs,150
exprt_anomaly,video_binary_pooled,eval,LOO
exprt_anomaly,video_binary_pooled,eval,LOO
exprt_anomaly,video_binary_pooled,features_dir,pooled
exprt_anomaly,video_binary_pooled,features_dir,pooled
exprt_anomaly,video_binary_pooled,level,video
exprt_anomaly,video_binary_pooled,level,video
exprt_anomaly,video_binary_pooled,lr,0.01
exprt_anomaly,video_binary_pooled,lr,0.005
exprt_anomaly,video_binary_pooled,n_clips,2500
exprt_anomaly,video_binary_pooled,n_clips,2500
exprt_anomaly,video_binary_pooled,n_splits,5
exprt_anomaly,video_binary_pooled,n_splits,5
exprt_anomaly,video_binary_pooled,n_videos,40
exprt_anomaly,video_binary_pooled,n_videos,40
exprt_anomaly,video_binary_pooled,seeds,5
exprt_anomaly,video_binary_pooled,seeds,5
exprt_anomaly,video_binary_pooled,target,binary
exprt_anomaly,video_binary_pooled,target,binary
exprt_anomaly,video_binary_pooled,warmstart,True
exprt_anomaly,video_binary_pooled,warmstart,True
exprt_anomaly,video_binary_pooled,weight_decay,0.001
exprt_anomaly,video_binary_pooled,weight_decay,0.01
exprt_anomaly,video_binary_pooled_mean,epochs,150
exprt_anomaly,video_binary_pooled_mean,epochs,200
exprt_anomaly,video_binary_pooled_mean,epochs,100
exprt_anomaly,video_binary_pooled_mean,epochs,100
exprt_anomaly,video_binary_pooled_mean,eval,LOO
exprt_anomaly,video_binary_pooled_mean,eval,LOO
exprt_anomaly,video_binary_pooled_mean,eval,LOO
exprt_anomaly,video_binary_pooled_mean,eval,LOO
exprt_anomaly,video_binary_pooled_mean,features_dir,pooled_mean
exprt_anomaly,video_binary_pooled_mean,features_dir,pooled_mean
exprt_anomaly,video_binary_pooled_mean,features_dir,pooled_mean
exprt_anomaly,video_binary_pooled_mean,features_dir,pooled_mean
exprt_anomaly,video_binary_pooled_mean,level,video
exprt_anomaly,video_binary_pooled_mean,level,video
exprt_anomaly,video_binary_pooled_mean,level,video
exprt_anomaly,video_binary_pooled_mean,level,video
exprt_anomaly,video_binary_pooled_mean,lr,0.005
exprt_anomaly,video_binary_pooled_mean,lr,0.01
exprt_anomaly,video_binary_pooled_mean,lr,0.005
exprt_anomaly,video_binary_pooled_mean,lr,0.005
exprt_anomaly,video_binary_pooled_mean,n_clips,2500
exprt_anomaly,video_binary_pooled_mean,n_clips,2500
exprt_anomaly,video_binary_pooled_mean,n_clips,2500
exprt_anomaly,video_binary_pooled_mean,n_clips,2500
exprt_anomaly,video_binary_pooled_mean,n_splits,5
exprt_anomaly,video_binary_pooled_mean,n_splits,5
exprt_anomaly,video_binary_pooled_mean,n_splits,5
exprt_anomaly,video_binary_pooled_mean,n_splits,5
exprt_anomaly,video_binary_pooled_mean,n_videos,40
exprt_anomaly,video_binary_pooled_mean,n_videos,40
exprt_anomaly,video_binary_pooled_mean,n_videos,40
exprt_anomaly,video_binary_pooled_mean,n_videos,40
exprt_anomaly,video_binary_pooled_mean,seeds,5
exprt_anomaly,video_binary_pooled_mean,seeds,5
exprt_anomaly,video_binary_pooled_mean,seeds,5
exprt_anomaly,video_binary_pooled_mean,seeds,5
exprt_anomaly,video_binary_pooled_mean,target,binary
exprt_anomaly,video_binary_pooled_mean,target,binary
exprt_anomaly,video_binary_pooled_mean,target,binary
exprt_anomaly,video_binary_pooled_mean,target,binary
exprt_anomaly,video_binary_pooled_mean,warmstart,False
exprt_anomaly,video_binary_pooled_mean,warmstart,False
exprt_anomaly,video_binary_pooled_mean,warmstart,False
exprt_anomaly,video_binary_pooled_mean,warmstart,False
exprt_anomaly,video_binary_pooled_mean,weight_decay,0.01
exprt_anomaly,video_binary_pooled_mean,weight_decay,0.001
exprt_anomaly,video_binary_pooled_mean,weight_decay,0.03
exprt_anomaly,video_binary_pooled_mean,weight_decay,0.1
exprt_anomaly,video_binary_pooled_rand,epochs,150
exprt_anomaly,video_binary_pooled_rand,epochs,200
exprt_anomaly,video_binary_pooled_rand,eval,LOO
exprt_anomaly,video_binary_pooled_rand,eval,LOO
exprt_anomaly,video_binary_pooled_rand,features_dir,pooled_rand
exprt_anomaly,video_binary_pooled_rand,features_dir,pooled_rand
exprt_anomaly,video_binary_pooled_rand,level,video
exprt_anomaly,video_binary_pooled_rand,level,video
exprt_anomaly,video_binary_pooled_rand,lr,0.005
exprt_anomaly,video_binary_pooled_rand,lr,0.01
exprt_anomaly,video_binary_pooled_rand,n_clips,2500
exprt_anomaly,video_binary_pooled_rand,n_clips,2500
exprt_anomaly,video_binary_pooled_rand,n_splits,5
exprt_anomaly,video_binary_pooled_rand,n_splits,5
exprt_anomaly,video_binary_pooled_rand,n_videos,40
exprt_anomaly,video_binary_pooled_rand,n_videos,40
exprt_anomaly,video_binary_pooled_rand,seeds,5
exprt_anomaly,video_binary_pooled_rand,seeds,5
exprt_anomaly,video_binary_pooled_rand,target,binary
exprt_anomaly,video_binary_pooled_rand,target,binary
exprt_anomaly,video_binary_pooled_rand,warmstart,False
exprt_anomaly,video_binary_pooled_rand,warmstart,False
exprt_anomaly,video_binary_pooled_rand,weight_decay,0.01
exprt_anomaly,video_binary_pooled_rand,weight_decay,0.001
exprt_anomaly,video_multiclass_pooled,epochs,150
exprt_anomaly,video_multiclass_pooled,epochs,200
exprt_anomaly,video_multiclass_pooled,epochs,150
exprt_anomaly,video_multiclass_pooled,eval,5fold_x5
exprt_anomaly,video_multiclass_pooled,eval,5fold_x5
exprt_anomaly,video_multiclass_pooled,eval,5fold_x5
exprt_anomaly,video_multiclass_pooled,features_dir,pooled
exprt_anomaly,video_multiclass_pooled,features_dir,pooled
exprt_anomaly,video_multiclass_pooled,features_dir,pooled
exprt_anomaly,video_multiclass_pooled,level,video
exprt_anomaly,video_multiclass_pooled,level,video
exprt_anomaly,video_multiclass_pooled,level,video
exprt_anomaly,video_multiclass_pooled,lr,0.005
exprt_anomaly,video_multiclass_pooled,lr,0.01
exprt_anomaly,video_multiclass_pooled,lr,0.005
exprt_anomaly,video_multiclass_pooled,n_clips,2500
exprt_anomaly,video_multiclass_pooled,n_clips,2500
exprt_anomaly,video_multiclass_pooled,n_clips,2500
exprt_anomaly,video_multiclass_pooled,n_splits,5
exprt_anomaly,video_multiclass_pooled,n_splits,5
exprt_anomaly,video_multiclass_pooled,n_splits,5
exprt_anomaly,video_multiclass_pooled,n_videos,40
exprt_anomaly,video_multiclass_pooled,n_videos,40
exprt_anomaly,video_multiclass_pooled,n_videos,40
exprt_anomaly,video_multiclass_pooled,seeds,5
exprt_anomaly,video_multiclass_pooled,seeds,5
exprt_anomaly,video_multiclass_pooled,seeds,5
exprt_anomaly,video_multiclass_pooled,target,multiclass
exprt_anomaly,video_multiclass_pooled,target,multiclass
exprt_anomaly,video_multiclass_pooled,target,multiclass
exprt_anomaly,video_multiclass_pooled,warmstart,True
exprt_anomaly,video_multiclass_pooled,warmstart,True
exprt_anomaly,video_multiclass_pooled,warmstart,True
exprt_anomaly,video_multiclass_pooled,weight_decay,0.01
exprt_anomaly,video_multiclass_pooled,weight_decay,0.001
exprt_anomaly,video_multiclass_pooled,weight_decay,0.03
exprt_anomaly,video_multiclass_pooled_mean,epochs,200
exprt_anomaly,video_multiclass_pooled_mean,epochs,150
exprt_anomaly,video_multiclass_pooled_mean,eval,5fold_x5
exprt_anomaly,video_multiclass_pooled_mean,eval,5fold_x5
exprt_anomaly,video_multiclass_pooled_mean,features_dir,pooled_mean
exprt_anomaly,video_multiclass_pooled_mean,features_dir,pooled_mean
exprt_anomaly,video_multiclass_pooled_mean,level,video
exprt_anomaly,video_multiclass_pooled_mean,level,video
exprt_anomaly,video_multiclass_pooled_mean,lr,0.01
exprt_anomaly,video_multiclass_pooled_mean,lr,0.005
exprt_anomaly,video_multiclass_pooled_mean,n_clips,2500
exprt_anomaly,video_multiclass_pooled_mean,n_clips,2500
exprt_anomaly,video_multiclass_pooled_mean,n_splits,5
exprt_anomaly,video_multiclass_pooled_mean,n_splits,5
exprt_anomaly,video_multiclass_pooled_mean,n_videos,40
exprt_anomaly,video_multiclass_pooled_mean,n_videos,40
exprt_anomaly,video_multiclass_pooled_mean,seeds,5
exprt_anomaly,video_multiclass_pooled_mean,seeds,5
exprt_anomaly,video_multiclass_pooled_mean,target,multiclass
exprt_anomaly,video_multiclass_pooled_mean,target,multiclass
exprt_anomaly,video_multiclass_pooled_mean,warmstart,False
exprt_anomaly,video_multiclass_pooled_mean,warmstart,False
exprt_anomaly,video_multiclass_pooled_mean,weight_decay,0.001
exprt_anomaly,video_multiclass_pooled_mean,weight_decay,0.01
exprt_anomaly,video_multiclass_pooled_rand,epochs,200
exprt_anomaly,video_multiclass_pooled_rand,epochs,150
exprt_anomaly,video_multiclass_pooled_rand,eval,5fold_x5
exprt_anomaly,video_multiclass_pooled_rand,eval,5fold_x5
exprt_anomaly,video_multiclass_pooled_rand,features_dir,pooled_rand
exprt_anomaly,video_multiclass_pooled_rand,features_dir,pooled_rand
exprt_anomaly,video_multiclass_pooled_rand,level,video
exprt_anomaly,video_multiclass_pooled_rand,level,video
exprt_anomaly,video_multiclass_pooled_rand,lr,0.01
exprt_anomaly,video_multiclass_pooled_rand,lr,0.005
exprt_anomaly,video_multiclass_pooled_rand,n_clips,2500
exprt_anomaly,video_multiclass_pooled_rand,n_clips,2500
exprt_anomaly,video_multiclass_pooled_rand,n_splits,5
exprt_anomaly,video_multiclass_pooled_rand,n_splits,5
exprt_anomaly,video_multiclass_pooled_rand,n_videos,40
exprt_anomaly,video_multiclass_pooled_rand,n_videos,40
exprt_anomaly,video_multiclass_pooled_rand,seeds,5
exprt_anomaly,video_multiclass_pooled_rand,seeds,5
exprt_anomaly,video_multiclass_pooled_rand,target,multiclass
exprt_anomaly,video_multiclass_pooled_rand,target,multiclass
exprt_anomaly,video_multiclass_pooled_rand,warmstart,False
exprt_anomaly,video_multiclass_pooled_rand,warmstart,False
exprt_anomaly,video_multiclass_pooled_rand,weight_decay,0.001
exprt_anomaly,video_multiclass_pooled_rand,weight_decay,0.01
pour_probe,flow_pooled,epochs,300
pour_probe,flow_pooled,features_dir,pooled
pour_probe,flow_pooled,lr,0.005
pour_probe,flow_pooled,n_clips,5399
pour_probe,flow_pooled,n_sequences,180
pour_probe,flow_pooled,n_splits,5
pour_probe,flow_pooled,target,flow
pour_probe,flow_pooled,warmstart,True
pour_probe,flow_pooled,weight_decay,0.01
pour_probe,flow_pooled_mean,epochs,300
pour_probe,flow_pooled_mean,features_dir,pooled_mean
pour_probe,flow_pooled_mean,lr,0.005
pour_probe,flow_pooled_mean,n_clips,5399
pour_probe,flow_pooled_mean,n_sequences,180
pour_probe,flow_pooled_mean,n_splits,5
pour_probe,flow_pooled_mean,target,flow
pour_probe,flow_pooled_mean,warmstart,False
pour_probe,flow_pooled_mean,weight_decay,0.01
pour_probe,volume_pooled,epochs,300
pour_probe,volume_pooled,features_dir,pooled
pour_probe,volume_pooled,lr,0.005
pour_probe,volume_pooled,n_clips,5399
pour_probe,volume_pooled,n_sequences,180
pour_probe,volume_pooled,n_splits,5
pour_probe,volume_pooled,target,volume
pour_probe,volume_pooled,warmstart,True
pour_probe,volume_pooled,weight_decay,0.01
pour_probe,volume_pooled_mean,epochs,300
pour_probe,volume_pooled_mean,features_dir,pooled_mean
pour_probe,volume_pooled_mean,lr,0.005
pour_probe,volume_pooled_mean,n_clips,5399
pour_probe,volume_pooled_mean,n_sequences,180
pour_probe,volume_pooled_mean,n_splits,5
pour_probe,volume_pooled_mean,target,volume
pour_probe,volume_pooled_mean,warmstart,False
pour_probe,volume_pooled_mean,weight_decay,0.01
pour_probe_baselines,r2plus1d_18_112_flow,alpha,1000.0
pour_probe_baselines,r2plus1d_18_112_flow,backbone,r2plus1d_18
pour_probe_baselines,r2plus1d_18_112_flow,feat_dim,512
pour_probe_baselines,r2plus1d_18_112_flow,folds,trial4
pour_probe_baselines,r2plus1d_18_112_flow,input_size,112
pour_probe_baselines,r2plus1d_18_112_flow,lag_s,0.7
pour_probe_baselines,r2plus1d_18_112_flow,n_windows,2170
pour_probe_baselines,r2plus1d_18_112_flow,pool,mean
pour_probe_baselines,r2plus1d_18_112_flow,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,r2plus1d_18_112_flow,target,flow
pour_probe_baselines,r2plus1d_18_112_volume,alpha,1000.0
pour_probe_baselines,r2plus1d_18_112_volume,backbone,r2plus1d_18
pour_probe_baselines,r2plus1d_18_112_volume,feat_dim,512
pour_probe_baselines,r2plus1d_18_112_volume,folds,trial4
pour_probe_baselines,r2plus1d_18_112_volume,input_size,112
pour_probe_baselines,r2plus1d_18_112_volume,lag_s,0.0
pour_probe_baselines,r2plus1d_18_112_volume,n_windows,2170
pour_probe_baselines,r2plus1d_18_112_volume,pool,mean
pour_probe_baselines,r2plus1d_18_112_volume,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,r2plus1d_18_112_volume,target,volume
pour_probe_baselines,r2plus1d_18_128_flow,alpha,1000.0
pour_probe_baselines,r2plus1d_18_128_flow,backbone,r2plus1d_18
pour_probe_baselines,r2plus1d_18_128_flow,feat_dim,512
pour_probe_baselines,r2plus1d_18_128_flow,folds,trial4
pour_probe_baselines,r2plus1d_18_128_flow,input_size,128
pour_probe_baselines,r2plus1d_18_128_flow,lag_s,0.7
pour_probe_baselines,r2plus1d_18_128_flow,n_windows,2170
pour_probe_baselines,r2plus1d_18_128_flow,pool,mean
pour_probe_baselines,r2plus1d_18_128_flow,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,r2plus1d_18_128_flow,target,flow
pour_probe_baselines,r2plus1d_18_128_volume,alpha,1000.0
pour_probe_baselines,r2plus1d_18_128_volume,backbone,r2plus1d_18
pour_probe_baselines,r2plus1d_18_128_volume,feat_dim,512
pour_probe_baselines,r2plus1d_18_128_volume,folds,trial4
pour_probe_baselines,r2plus1d_18_128_volume,input_size,128
pour_probe_baselines,r2plus1d_18_128_volume,lag_s,0.0
pour_probe_baselines,r2plus1d_18_128_volume,n_windows,2170
pour_probe_baselines,r2plus1d_18_128_volume,pool,mean
pour_probe_baselines,r2plus1d_18_128_volume,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,r2plus1d_18_128_volume,target,volume
pour_probe_baselines,resnet50_mean_flow,alpha,100000.0
pour_probe_baselines,resnet50_mean_flow,backbone,resnet50_imagenet
pour_probe_baselines,resnet50_mean_flow,feat_dim,2048
pour_probe_baselines,resnet50_mean_flow,folds,trial4
pour_probe_baselines,resnet50_mean_flow,input_size,224
pour_probe_baselines,resnet50_mean_flow,lag_s,0.7
pour_probe_baselines,resnet50_mean_flow,n_windows,2170
pour_probe_baselines,resnet50_mean_flow,per_frame_2d,True
pour_probe_baselines,resnet50_mean_flow,pool,mean
pour_probe_baselines,resnet50_mean_flow,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,resnet50_mean_flow,target,flow
pour_probe_baselines,resnet50_mean_volume,alpha,100000.0
pour_probe_baselines,resnet50_mean_volume,backbone,resnet50_imagenet
pour_probe_baselines,resnet50_mean_volume,feat_dim,2048
pour_probe_baselines,resnet50_mean_volume,folds,trial4
pour_probe_baselines,resnet50_mean_volume,input_size,224
pour_probe_baselines,resnet50_mean_volume,lag_s,0.0
pour_probe_baselines,resnet50_mean_volume,n_windows,2170
pour_probe_baselines,resnet50_mean_volume,per_frame_2d,True
pour_probe_baselines,resnet50_mean_volume,pool,mean
pour_probe_baselines,resnet50_mean_volume,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,resnet50_mean_volume,target,volume
pour_probe_baselines,resnet50_meanstd_flow,alpha,100000.0
pour_probe_baselines,resnet50_meanstd_flow,backbone,resnet50_imagenet
pour_probe_baselines,resnet50_meanstd_flow,feat_dim,4096
pour_probe_baselines,resnet50_meanstd_flow,folds,trial4
pour_probe_baselines,resnet50_meanstd_flow,input_size,224
pour_probe_baselines,resnet50_meanstd_flow,lag_s,0.7
pour_probe_baselines,resnet50_meanstd_flow,n_windows,2170
pour_probe_baselines,resnet50_meanstd_flow,per_frame_2d,True
pour_probe_baselines,resnet50_meanstd_flow,pool,meanstd
pour_probe_baselines,resnet50_meanstd_flow,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,resnet50_meanstd_flow,target,flow
pour_probe_baselines,resnet50_meanstd_volume,alpha,100000.0
pour_probe_baselines,resnet50_meanstd_volume,backbone,resnet50_imagenet
pour_probe_baselines,resnet50_meanstd_volume,feat_dim,4096
pour_probe_baselines,resnet50_meanstd_volume,folds,trial4
pour_probe_baselines,resnet50_meanstd_volume,input_size,224
pour_probe_baselines,resnet50_meanstd_volume,lag_s,0.0
pour_probe_baselines,resnet50_meanstd_volume,n_windows,2170
pour_probe_baselines,resnet50_meanstd_volume,per_frame_2d,True
pour_probe_baselines,resnet50_meanstd_volume,pool,meanstd
pour_probe_baselines,resnet50_meanstd_volume,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,resnet50_meanstd_volume,target,volume
pour_probe_baselines,s3d_224_flow,alpha,1000.0
pour_probe_baselines,s3d_224_flow,backbone,s3d
pour_probe_baselines,s3d_224_flow,feat_dim,1024
pour_probe_baselines,s3d_224_flow,folds,trial4
pour_probe_baselines,s3d_224_flow,input_size,224
pour_probe_baselines,s3d_224_flow,lag_s,0.7
pour_probe_baselines,s3d_224_flow,n_windows,2170
pour_probe_baselines,s3d_224_flow,pool,mean
pour_probe_baselines,s3d_224_flow,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,s3d_224_flow,target,flow
pour_probe_baselines,s3d_224_volume,alpha,1000.0
pour_probe_baselines,s3d_224_volume,backbone,s3d
pour_probe_baselines,s3d_224_volume,feat_dim,1024
pour_probe_baselines,s3d_224_volume,folds,trial4
pour_probe_baselines,s3d_224_volume,input_size,224
pour_probe_baselines,s3d_224_volume,lag_s,0.0
pour_probe_baselines,s3d_224_volume,n_windows,2170
pour_probe_baselines,s3d_224_volume,pool,mean
pour_probe_baselines,s3d_224_volume,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,s3d_224_volume,target,volume
pour_probe_baselines,sow_CAM2_axial_mean_flow,alpha,1000.0
pour_probe_baselines,sow_CAM2_axial_mean_flow,backbone,sound_of_water_wav2vec2
pour_probe_baselines,sow_CAM2_axial_mean_flow,cams,CAM2
pour_probe_baselines,sow_CAM2_axial_mean_flow,feat_dim,64
pour_probe_baselines,sow_CAM2_axial_mean_flow,folds,trial4
pour_probe_baselines,sow_CAM2_axial_mean_flow,lag_s,0.7
pour_probe_baselines,sow_CAM2_axial_mean_flow,modality,audio
pour_probe_baselines,sow_CAM2_axial_mean_flow,n_windows,1085
pour_probe_baselines,sow_CAM2_axial_mean_flow,pool,mean
pour_probe_baselines,sow_CAM2_axial_mean_flow,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,sow_CAM2_axial_mean_flow,target,flow
pour_probe_baselines,sow_CAM2_axial_mean_flow,variant,axial
pour_probe_baselines,sow_CAM2_axial_mean_volume,alpha,1000.0
pour_probe_baselines,sow_CAM2_axial_mean_volume,backbone,sound_of_water_wav2vec2
pour_probe_baselines,sow_CAM2_axial_mean_volume,cams,CAM2
pour_probe_baselines,sow_CAM2_axial_mean_volume,feat_dim,64
pour_probe_baselines,sow_CAM2_axial_mean_volume,folds,trial4
pour_probe_baselines,sow_CAM2_axial_mean_volume,lag_s,0.0
pour_probe_baselines,sow_CAM2_axial_mean_volume,modality,audio
pour_probe_baselines,sow_CAM2_axial_mean_volume,n_windows,1085
pour_probe_baselines,sow_CAM2_axial_mean_volume,pool,mean
pour_probe_baselines,sow_CAM2_axial_mean_volume,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,sow_CAM2_axial_mean_volume,target,volume
pour_probe_baselines,sow_CAM2_axial_mean_volume,variant,axial
pour_probe_baselines,sow_CAM2_axial_meanstd_flow,alpha,1000.0
pour_probe_baselines,sow_CAM2_axial_meanstd_flow,backbone,sound_of_water_wav2vec2
pour_probe_baselines,sow_CAM2_axial_meanstd_flow,cams,CAM2
pour_probe_baselines,sow_CAM2_axial_meanstd_flow,feat_dim,128
pour_probe_baselines,sow_CAM2_axial_meanstd_flow,folds,trial4
pour_probe_baselines,sow_CAM2_axial_meanstd_flow,lag_s,0.7
pour_probe_baselines,sow_CAM2_axial_meanstd_flow,modality,audio
pour_probe_baselines,sow_CAM2_axial_meanstd_flow,n_windows,1085
pour_probe_baselines,sow_CAM2_axial_meanstd_flow,pool,meanstd
pour_probe_baselines,sow_CAM2_axial_meanstd_flow,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,sow_CAM2_axial_meanstd_flow,target,flow
pour_probe_baselines,sow_CAM2_axial_meanstd_flow,variant,axial
pour_probe_baselines,sow_CAM2_axial_meanstd_volume,alpha,1000.0
pour_probe_baselines,sow_CAM2_axial_meanstd_volume,backbone,sound_of_water_wav2vec2
pour_probe_baselines,sow_CAM2_axial_meanstd_volume,cams,CAM2
pour_probe_baselines,sow_CAM2_axial_meanstd_volume,feat_dim,128
pour_probe_baselines,sow_CAM2_axial_meanstd_volume,folds,trial4
pour_probe_baselines,sow_CAM2_axial_meanstd_volume,lag_s,0.0
pour_probe_baselines,sow_CAM2_axial_meanstd_volume,modality,audio
pour_probe_baselines,sow_CAM2_axial_meanstd_volume,n_windows,1085
pour_probe_baselines,sow_CAM2_axial_meanstd_volume,pool,meanstd
pour_probe_baselines,sow_CAM2_axial_meanstd_volume,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,sow_CAM2_axial_meanstd_volume,target,volume
pour_probe_baselines,sow_CAM2_axial_meanstd_volume,variant,axial
pour_probe_baselines,sow_CAM2_lambda_raw_flow,alpha,100
pour_probe_baselines,sow_CAM2_lambda_raw_flow,backbone,sound_of_water_wav2vec2
pour_probe_baselines,sow_CAM2_lambda_raw_flow,cams,CAM2
pour_probe_baselines,sow_CAM2_lambda_raw_flow,feat_dim,3
pour_probe_baselines,sow_CAM2_lambda_raw_flow,folds,trial4
pour_probe_baselines,sow_CAM2_lambda_raw_flow,lag_s,0.7
pour_probe_baselines,sow_CAM2_lambda_raw_flow,modality,audio
pour_probe_baselines,sow_CAM2_lambda_raw_flow,n_windows,1085
pour_probe_baselines,sow_CAM2_lambda_raw_flow,pool,raw
pour_probe_baselines,sow_CAM2_lambda_raw_flow,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,sow_CAM2_lambda_raw_flow,target,flow
pour_probe_baselines,sow_CAM2_lambda_raw_flow,variant,lambda
pour_probe_baselines,sow_CAM2_lambda_raw_volume,alpha,100
pour_probe_baselines,sow_CAM2_lambda_raw_volume,backbone,sound_of_water_wav2vec2
pour_probe_baselines,sow_CAM2_lambda_raw_volume,cams,CAM2
pour_probe_baselines,sow_CAM2_lambda_raw_volume,feat_dim,3
pour_probe_baselines,sow_CAM2_lambda_raw_volume,folds,trial4
pour_probe_baselines,sow_CAM2_lambda_raw_volume,lag_s,0.0
pour_probe_baselines,sow_CAM2_lambda_raw_volume,modality,audio
pour_probe_baselines,sow_CAM2_lambda_raw_volume,n_windows,1085
pour_probe_baselines,sow_CAM2_lambda_raw_volume,pool,raw
pour_probe_baselines,sow_CAM2_lambda_raw_volume,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,sow_CAM2_lambda_raw_volume,target,volume
pour_probe_baselines,sow_CAM2_lambda_raw_volume,variant,lambda
pour_probe_baselines,sow_CAM2_wav2vec_mean_flow,alpha,100
pour_probe_baselines,sow_CAM2_wav2vec_mean_flow,backbone,sound_of_water_wav2vec2
pour_probe_baselines,sow_CAM2_wav2vec_mean_flow,cams,CAM2
pour_probe_baselines,sow_CAM2_wav2vec_mean_flow,feat_dim,768
pour_probe_baselines,sow_CAM2_wav2vec_mean_flow,folds,trial4
pour_probe_baselines,sow_CAM2_wav2vec_mean_flow,lag_s,0.7
pour_probe_baselines,sow_CAM2_wav2vec_mean_flow,modality,audio
pour_probe_baselines,sow_CAM2_wav2vec_mean_flow,n_windows,1085
pour_probe_baselines,sow_CAM2_wav2vec_mean_flow,pool,mean
pour_probe_baselines,sow_CAM2_wav2vec_mean_flow,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,sow_CAM2_wav2vec_mean_flow,target,flow
pour_probe_baselines,sow_CAM2_wav2vec_mean_flow,variant,wav2vec
pour_probe_baselines,sow_CAM2_wav2vec_mean_volume,alpha,100
pour_probe_baselines,sow_CAM2_wav2vec_mean_volume,backbone,sound_of_water_wav2vec2
pour_probe_baselines,sow_CAM2_wav2vec_mean_volume,cams,CAM2
pour_probe_baselines,sow_CAM2_wav2vec_mean_volume,feat_dim,768
pour_probe_baselines,sow_CAM2_wav2vec_mean_volume,folds,trial4
pour_probe_baselines,sow_CAM2_wav2vec_mean_volume,lag_s,0.0
pour_probe_baselines,sow_CAM2_wav2vec_mean_volume,modality,audio
pour_probe_baselines,sow_CAM2_wav2vec_mean_volume,n_windows,1085
pour_probe_baselines,sow_CAM2_wav2vec_mean_volume,pool,mean
pour_probe_baselines,sow_CAM2_wav2vec_mean_volume,protocol,frozen+ridge+4fold_by_trial
pour_probe_baselines,sow_CAM2_wav2vec_mean_volume,target,volume
pour_probe_baselines,sow_CAM2_wav2vec_mean_volume,variant,wav2vec
pour_probe_baselines,sow_CAM2_wav2vec_meanstd_flow,alpha,1000.0
pour_probe_baselines,sow_CAM2_wav2vec_meanstd_flow,backbone,sound_of_water_wav2vec2
pour_probe_baselines,sow_CAM2_wav2vec_meanstd_flow,cams,CAM2
pour_probe_baselines,sow_CAM2_wav2vec_meanstd_flow,feat_dim,1536
pour_probe_baselines,sow_CAM2_wav2vec_meanstd_flow,folds,trial4
pour_probe_baselines,sow_CAM2_wav2vec_meanstd_flow,lag_s,0.7
pour_probe_baselines,sow_CAM2_wav2vec_meanstd_flow,modality,audio
pour_probe_baselines,sow_CAM2_wav2vec_meanstd_flow,n_windows,1085
pour_probe_baselines,sow_CAM2_wav2vec_meanstd_flow,pool,meanstd
